DATE,FACILITYID,FACILITYLOCATION,PRODUCTIONVOLUME,STATUS,PRESSURE,TEMPERATURE,OPERATOR
9/16/2023,FAC_001,New Sharonport,3688.14,normal,108.2843573,84.28445012,Kenneth Schneider
9/16/2023,FAC_002,Reynoldsmouth,3620.38,normal,144.6679692,84.89666732,Joshua Stanley
9/16/2023,FAC_003,West Johnfort,3842.85,normal,136.3566231,86.84812802,Thomas Fernandez
9/16/2023,FAC_004,East Rhondaberg,3273.94,normal,167.1356027,91.8474616,Brian Valdez
9/16/2023,FAC_005,Sherylview,3615.33,normal,171.2344567,90.68076149,David Harvey
9/17/2023,FAC_001,New Sharonport,4345.79,normal,138.3254839,91.20945214,Michael Sanchez
9/17/2023,FAC_002,Reynoldsmouth,2143.29,equipment_failure,158.1805096,62.36549526,Maria Padilla
9/17/2023,FAC_003,West Johnfort,4897.04,normal,130.0666873,101.689798,Matthew West
9/17/2023,FAC_004,East Rhondaberg,4153.24,normal,186.051768,85.56151917,Tina Bell
9/17/2023,FAC_005,Sherylview,3749.83,normal,130.4466118,87.26931323,Scott Leonard
9/18/2023,FAC_001,New Sharonport,3579.41,normal,147.4153327,70.16786834,Cole Smith
9/18/2023,FAC_002,Reynoldsmouth,1027.68,equipment_failure,120.3750397,70.52073427,Karina Camacho
9/18/2023,FAC_003,West Johnfort,3695.99,maintenance,151.6766615,74.23729166,Megan Owens
9/18/2023,FAC_004,East Rhondaberg,4232,normal,135.4018314,66.66717161,David Irwin
9/18/2023,FAC_005,Sherylview,3712.56,normal,172.1075588,86.10787992,Jennifer David
9/19/2023,FAC_001,New Sharonport,4212.81,normal,138.7515559,91.21994885,Robert Miller
9/19/2023,FAC_002,Reynoldsmouth,4124.82,normal,171.7288098,98.00937105,Louis Myers
9/19/2023,FAC_003,West Johnfort,4793.48,normal,165.0646915,107.660858,Angela Mercado
9/19/2023,FAC_004,East Rhondaberg,4134.15,normal,160.5467035,95.89100481,Danielle Weiss
9/19/2023,FAC_005,Sherylview,4603.75,normal,141.4342729,107.7775887,Megan Gutierrez
9/20/2023,FAC_001,New Sharonport,4168.05,normal,84.42455752,79.88156366,Darrell Shields
9/20/2023,FAC_002,Reynoldsmouth,3574.82,normal,156.8434175,86.59523247,Mark Mendez
9/20/2023,FAC_003,West Johnfort,782.87,maintenance,140.0889462,79.62891786,Michelle Cobb
9/20/2023,FAC_004,East Rhondaberg,3620.17,normal,155.7738547,87.93119707,Alexander Taylor
9/20/2023,FAC_005,Sherylview,2162.07,maintenance,142.6950206,95.19019907,Randall Higgins
9/21/2023,FAC_001,New Sharonport,4665.99,normal,114.2124796,87.44227348,Megan Romero
9/21/2023,FAC_002,Reynoldsmouth,4402.27,normal,129.6059795,77.59856812,Walter Shaffer
9/21/2023,FAC_003,West Johnfort,4773.08,normal,142.0134984,86.89067706,Joe Cochran
9/21/2023,FAC_004,East Rhondaberg,3707.2,normal,165.083148,92.10212485,Jack Owens
9/21/2023,FAC_005,Sherylview,4214.54,normal,178.7939744,82.72727798,Joe Hall
9/22/2023,FAC_001,New Sharonport,3200.44,normal,134.1597452,71.00704925,Chase Morris
9/22/2023,FAC_002,Reynoldsmouth,4351.31,normal,167.3752368,81.41889293,Beverly Phillips
9/22/2023,FAC_003,West Johnfort,3828.5,normal,151.4958723,87.66588356,Chelsea Rivera
9/22/2023,FAC_004,East Rhondaberg,4400.13,normal,132.9881602,99.2221507,Joel Johnson
9/22/2023,FAC_005,Sherylview,4013.29,normal,167.175015,82.93808123,Carlos Smith
9/23/2023,FAC_001,New Sharonport,4450.56,normal,141.1382214,64.99908021,Karen Johnson
9/23/2023,FAC_002,Reynoldsmouth,3466.96,normal,177.1794655,87.2261807,John Coleman
9/23/2023,FAC_003,West Johnfort,4532.98,normal,145.1130023,67.29465173,Shane Williams
9/23/2023,FAC_004,East Rhondaberg,3989.81,normal,170.9424633,85.60993896,Chelsea Bennett
9/23/2023,FAC_005,Sherylview,3598.59,normal,164.3412616,85.32376367,Abigail Butler
9/24/2023,FAC_001,New Sharonport,3584.02,normal,127.5223501,113.4509142,Justin Smith
9/24/2023,FAC_002,Reynoldsmouth,4325.55,normal,147.4065676,63.6590402,Clinton Foster
9/24/2023,FAC_003,West Johnfort,4236.09,normal,157.6877242,87.77716114,Steven Chang
9/24/2023,FAC_004,East Rhondaberg,4401.48,normal,150.2524515,71.79939794,Jennifer Miller
9/24/2023,FAC_005,Sherylview,3212.49,normal,95.71463957,75.69689269,Lori Conner
9/25/2023,FAC_001,New Sharonport,2225.77,maintenance,147.2473339,85.07362867,John Lyons
9/25/2023,FAC_002,Reynoldsmouth,4026.97,normal,157.3743701,82.587019,Lauren Diaz
9/25/2023,FAC_003,West Johnfort,3961.93,normal,142.3055466,80.51144926,Eric Casey
9/25/2023,FAC_004,East Rhondaberg,2849.22,weather,165.7883856,85.01025012,Matthew Warren
9/25/2023,FAC_005,Sherylview,4294.95,normal,128.7361429,79.31097303,Jamie Lewis
9/26/2023,FAC_001,New Sharonport,4939.65,normal,158.5533377,75.12474351,Cheryl Lopez
9/26/2023,FAC_002,Reynoldsmouth,4663.27,normal,141.3249948,103.256492,Amanda Mcdaniel
9/26/2023,FAC_003,West Johnfort,4322.71,normal,148.5324043,92.17169049,Jennifer Gilbert
9/26/2023,FAC_004,East Rhondaberg,4013.83,normal,164.0622006,100.4951076,Deborah Bryan
9/26/2023,FAC_005,Sherylview,4402.93,normal,107.3048229,67.67767004,Hannah Nixon
9/27/2023,FAC_001,New Sharonport,3539.5,normal,136.9444833,89.9063825,Michael Acosta
9/27/2023,FAC_002,Reynoldsmouth,3774.14,normal,162.8056867,80.24269624,William Williams
9/27/2023,FAC_003,West Johnfort,3907.59,normal,164.0484346,79.57988566,Jennifer Torres
9/27/2023,FAC_004,East Rhondaberg,4272.45,normal,154.7613783,76.13418432,Robert Sanford
9/27/2023,FAC_005,Sherylview,3805.53,normal,171.9335255,72.0834277,Tina Hunt MD
9/28/2023,FAC_001,New Sharonport,3978.44,normal,146.1633116,83.62652224,Dillon Richards
9/28/2023,FAC_002,Reynoldsmouth,3351.13,normal,155.2355406,86.3990385,Kenneth Li
9/28/2023,FAC_003,West Johnfort,3326.82,maintenance,178.5267502,74.63322204,Natalie Hicks
9/28/2023,FAC_004,East Rhondaberg,4468.8,normal,174.2351929,93.01848546,Kevin Murphy
9/28/2023,FAC_005,Sherylview,3841.17,normal,146.6092174,77.12884994,Tiffany Myers
9/29/2023,FAC_001,New Sharonport,4220.45,normal,158.4233459,78.47312496,Aaron Randolph
9/29/2023,FAC_002,Reynoldsmouth,4203.4,normal,141.2087736,93.4834379,Alexis Foley
9/29/2023,FAC_003,West Johnfort,3857.52,normal,174.6049252,91.14141106,Jonathan Conley
9/29/2023,FAC_004,East Rhondaberg,4511.99,normal,174.0186611,65.90808554,Wendy Gates
9/29/2023,FAC_005,Sherylview,4817.97,normal,161.0570744,86.7458239,Ashley Wagner
9/30/2023,FAC_001,New Sharonport,3511.49,normal,117.7134919,94.48126522,Samuel King
9/30/2023,FAC_002,Reynoldsmouth,4266.61,normal,148.8256862,84.96106586,Seth Williams
9/30/2023,FAC_003,West Johnfort,3814.11,normal,140.7211806,90.01175903,Richard Santana MD
9/30/2023,FAC_004,East Rhondaberg,4278.25,normal,130.9971482,89.95725871,Jerry Brennan
9/30/2023,FAC_005,Sherylview,3112.53,normal,176.3709288,81.85937255,Ernest Johnson
10/1/2023,FAC_001,New Sharonport,4430.08,normal,128.1696925,77.95956692,Daniel Faulkner
10/1/2023,FAC_002,Reynoldsmouth,4336.99,normal,134.8000053,79.68027148,Jeff Alvarez
10/1/2023,FAC_003,West Johnfort,4240.75,normal,181.5270007,74.31936727,Ryan Thomas
10/1/2023,FAC_004,East Rhondaberg,3547.21,normal,170.8473611,83.99791818,Angel Pitts
10/1/2023,FAC_005,Sherylview,4050.15,normal,159.3527588,75.80215016,William Huang
10/2/2023,FAC_001,New Sharonport,3994.99,normal,146.7848336,84.30475141,Joshua Russell
10/2/2023,FAC_002,Reynoldsmouth,4505.21,normal,155.8738692,82.54108069,Mrs. Catherine Ford DVM
10/2/2023,FAC_003,West Johnfort,4283.54,normal,176.7231182,83.28603585,Christopher Riley
10/2/2023,FAC_004,East Rhondaberg,4334.48,normal,126.810473,72.39840385,Gary Brooks
10/2/2023,FAC_005,Sherylview,3912.12,normal,169.7387302,96.9184313,Jacob Blair
10/3/2023,FAC_001,New Sharonport,3380.96,normal,140.3593898,75.87831337,Alex Bradford
10/3/2023,FAC_002,Reynoldsmouth,3675.15,normal,175.7779355,84.52122249,Brent Thompson
10/3/2023,FAC_003,West Johnfort,4432.79,normal,109.1766162,90.71006681,Dennis Smith
10/3/2023,FAC_004,East Rhondaberg,3449.46,normal,164.7720727,85.7995414,Sarah Smith
10/3/2023,FAC_005,Sherylview,4429.62,normal,134.0227679,74.74444877,Kevin Molina
10/4/2023,FAC_001,New Sharonport,4407.22,normal,138.3587571,89.25819932,Maria Brown
10/4/2023,FAC_002,Reynoldsmouth,4190.06,normal,178.9184873,87.08018447,Kathleen Nguyen
10/4/2023,FAC_003,West Johnfort,3811.01,normal,173.8295917,85.2345073,Ryan Morrison
10/4/2023,FAC_004,East Rhondaberg,4168.01,normal,126.0899794,72.32008108,Dawn Walton
10/4/2023,FAC_005,Sherylview,3957.84,normal,168.0142984,90.53603149,Cassandra Bradshaw
10/5/2023,FAC_001,New Sharonport,2844.75,normal,162.4565451,89.02521667,Darren Vance MD
10/5/2023,FAC_002,Reynoldsmouth,4181.53,normal,142.5644927,82.7882,Douglas Gonzalez
10/5/2023,FAC_003,West Johnfort,3279.81,normal,158.0108602,86.27784762,Rebekah Robinson
10/5/2023,FAC_004,East Rhondaberg,3835.15,normal,128.7190766,77.61119562,Lisa Sutton
10/5/2023,FAC_005,Sherylview,3746.44,normal,142.969307,88.49017807,Yvette Mills
10/6/2023,FAC_001,New Sharonport,4570.33,normal,135.5758433,82.69653147,Jennifer Garcia
10/6/2023,FAC_002,Reynoldsmouth,4277.9,normal,138.0275562,83.31170207,Benjamin Cooke
10/6/2023,FAC_003,West Johnfort,4204.69,normal,158.1673811,86.92213636,Garrett Smith
10/6/2023,FAC_004,East Rhondaberg,2489.87,maintenance,142.0232774,83.53010123,Todd Daniel
10/6/2023,FAC_005,Sherylview,4355.49,normal,157.3124455,94.63283123,Edwin Holmes
10/7/2023,FAC_001,New Sharonport,3687.41,normal,181.7739647,96.26360981,Amber Warner
10/7/2023,FAC_002,Reynoldsmouth,4224.79,normal,147.1215676,69.27744321,Jennifer Harper
10/7/2023,FAC_003,West Johnfort,4178.85,normal,124.3240153,92.72990113,Jaime Blankenship
10/7/2023,FAC_004,East Rhondaberg,3801.15,normal,161.9255016,91.52778794,Angela Caldwell
10/7/2023,FAC_005,Sherylview,4300.71,normal,142.5536544,93.90650222,John Ellis
10/8/2023,FAC_001,New Sharonport,3564.28,normal,157.5760288,88.98577784,Denise Day
10/8/2023,FAC_002,Reynoldsmouth,890.14,maintenance,174.8625391,77.17806845,Joshua Lang
10/8/2023,FAC_003,West Johnfort,3749.36,normal,129.0377705,106.6592957,Katelyn Willis
10/8/2023,FAC_004,East Rhondaberg,4012.42,normal,158.087883,89.5926722,Amanda Murphy
10/8/2023,FAC_005,Sherylview,3715.8,normal,178.2232445,91.12230834,Scott Hardy
10/9/2023,FAC_001,New Sharonport,3591.12,normal,154.9377202,83.0273045,Terri Richmond
10/9/2023,FAC_002,Reynoldsmouth,4216.19,normal,165.2657961,94.20470478,Lisa Lucas
10/9/2023,FAC_003,West Johnfort,4002.88,normal,136.6535499,83.85637427,Patricia Alvarez
10/9/2023,FAC_004,East Rhondaberg,3269.86,normal,99.35550285,71.234241,Lauren Thomas
10/9/2023,FAC_005,Sherylview,4142.62,normal,145.6255149,75.24597693,Duane Garcia
10/10/2023,FAC_001,New Sharonport,4089.52,normal,122.0559301,78.59315775,Jeffery Hill
10/10/2023,FAC_002,Reynoldsmouth,4271.2,normal,161.3020609,89.93674049,Teresa Stark
10/10/2023,FAC_003,West Johnfort,4227.9,normal,140.8694654,83.08855667,Kristina Mitchell
10/10/2023,FAC_004,East Rhondaberg,3818.49,normal,179.0260691,75.86231348,Amy Jones
10/10/2023,FAC_005,Sherylview,3552.09,normal,138.2297842,75.76211965,Lisa Knox
10/11/2023,FAC_001,New Sharonport,5048.34,normal,135.5496243,77.15156286,David Fisher
10/11/2023,FAC_002,Reynoldsmouth,3651.34,normal,178.542755,96.40579872,Michael Hensley
10/11/2023,FAC_003,West Johnfort,4333.43,normal,102.5851039,84.96615857,Tina James
10/11/2023,FAC_004,East Rhondaberg,4255.74,normal,148.4458419,79.24286299,Troy Bradshaw PhD
10/11/2023,FAC_005,Sherylview,3561.67,normal,186.2242591,85.82717033,Drew Burch
10/12/2023,FAC_001,New Sharonport,2051.48,maintenance,171.5532477,97.05719479,Kathy Harris
10/12/2023,FAC_002,Reynoldsmouth,4001.71,normal,149.8945889,78.55142764,Ricky Powell
10/12/2023,FAC_003,West Johnfort,3987.11,normal,116.9560364,82.62254798,Andrew Thompson
10/12/2023,FAC_004,East Rhondaberg,3697.33,normal,122.1981153,112.2077687,Angelica Pruitt
10/12/2023,FAC_005,Sherylview,3737.88,normal,146.8704631,83.01874319,Melissa Williams
10/13/2023,FAC_001,New Sharonport,3146.77,weather,129.74152,89.23667712,Jordan Reilly
10/13/2023,FAC_002,Reynoldsmouth,4333.66,normal,166.3658126,86.73586925,Kent Wong
10/13/2023,FAC_003,West Johnfort,3091.71,normal,162.8942335,89.89344339,Pamela Shaffer
10/13/2023,FAC_004,East Rhondaberg,3410.47,normal,157.3845294,88.57876177,Christopher Ramirez
10/13/2023,FAC_005,Sherylview,3221.59,normal,159.5696291,86.76069038,Nicole Lewis DDS
10/14/2023,FAC_001,New Sharonport,4076.56,normal,110.8012537,68.22215378,James Hicks
10/14/2023,FAC_002,Reynoldsmouth,4932.12,normal,139.2215703,97.01745941,Tiffany Rice
10/14/2023,FAC_003,West Johnfort,4619.83,normal,156.7715976,79.00339109,Jeremiah Simpson
10/14/2023,FAC_004,East Rhondaberg,3638.97,normal,126.3616017,90.16477658,Jerry Munoz
10/14/2023,FAC_005,Sherylview,4622.68,normal,137.0399542,87.35335564,Johnny Mcdaniel
10/15/2023,FAC_001,New Sharonport,4119.15,normal,153.7532131,84.20580789,Louis Oliver
10/15/2023,FAC_002,Reynoldsmouth,4481.04,normal,129.8495332,92.08713101,Carlos Myers
10/15/2023,FAC_003,West Johnfort,4096.74,normal,121.6083431,101.3124479,Christopher Romero
10/15/2023,FAC_004,East Rhondaberg,4325.96,normal,128.4386876,62.45320844,Richard Zavala
10/15/2023,FAC_005,Sherylview,3587.82,normal,150.4296277,84.47723754,Christopher Day
10/16/2023,FAC_001,New Sharonport,4838.18,normal,162.4135255,87.14162014,Sean Black
10/16/2023,FAC_002,Reynoldsmouth,4280.58,normal,136.3696032,86.90027588,Sara Nelson
10/16/2023,FAC_003,West Johnfort,4296.47,normal,139.893594,78.81547513,Grace Bullock
10/16/2023,FAC_004,East Rhondaberg,3800.09,normal,183.132407,95.96528991,Ian Tyler
10/16/2023,FAC_005,Sherylview,3618.47,normal,115.8855215,86.95660197,Scott Rodriguez
10/17/2023,FAC_001,New Sharonport,4660.49,normal,158.2535215,75.43474608,Matthew Brown
10/17/2023,FAC_002,Reynoldsmouth,4550.08,normal,137.4832211,84.53484927,Ruth Olson
10/17/2023,FAC_003,West Johnfort,4008.8,normal,111.2184521,84.40351008,Raymond Montgomery
10/17/2023,FAC_004,East Rhondaberg,5093.75,normal,111.3011267,75.37940045,Heather Gomez
10/17/2023,FAC_005,Sherylview,4481.93,normal,187.9365455,97.44388902,Jennifer Ross
10/18/2023,FAC_001,New Sharonport,4165.21,normal,131.0585677,84.94326471,Dr. Allen Sandoval
10/18/2023,FAC_002,Reynoldsmouth,3250.21,normal,161.5764831,86.38848477,Jacqueline Brown
10/18/2023,FAC_003,West Johnfort,3721.26,normal,147.8172892,95.40904803,Scott Smith
10/18/2023,FAC_004,East Rhondaberg,3243.2,normal,137.5934789,106.108679,Billy Bowman
10/18/2023,FAC_005,Sherylview,5118.38,normal,139.0616279,87.36577688,Tiffany Mason
10/19/2023,FAC_001,New Sharonport,4011.76,normal,161.524741,99.11552096,Gregory Williams
10/19/2023,FAC_002,Reynoldsmouth,4542.07,normal,148.3369151,91.39855678,Melissa Cooke
10/19/2023,FAC_003,West Johnfort,3549.95,normal,134.409392,71.74452931,Janice Williams
10/19/2023,FAC_004,East Rhondaberg,4392.47,normal,169.1781353,73.41873822,Brandi Nicholson
10/19/2023,FAC_005,Sherylview,3931.9,normal,154.5958301,71.98110895,Julie Nelson
10/20/2023,FAC_001,New Sharonport,4672.61,normal,145.9408326,86.49803824,Susan Quinn
10/20/2023,FAC_002,Reynoldsmouth,3826.04,normal,138.3018765,71.65490876,Thomas Mccullough
10/20/2023,FAC_003,West Johnfort,3509.17,normal,145.1464838,78.73218961,Felicia Marshall
10/20/2023,FAC_004,East Rhondaberg,3770.94,normal,161.1427645,77.42814261,Rhonda Richmond
10/20/2023,FAC_005,Sherylview,3552.56,normal,172.0159272,77.70391011,Debbie Travis
10/21/2023,FAC_001,New Sharonport,4600.7,normal,162.7481046,79.63031215,Tracy French
10/21/2023,FAC_002,Reynoldsmouth,4319.45,normal,170.7004941,99.17566595,Amber Holmes
10/21/2023,FAC_003,West Johnfort,3250.8,normal,148.1572041,90.2671535,Karen Harvey
10/21/2023,FAC_004,East Rhondaberg,5116.26,normal,167.748909,73.47261252,Megan Haley
10/21/2023,FAC_005,Sherylview,3956.25,normal,159.1331922,80.4462238,Heather Ewing
10/22/2023,FAC_001,New Sharonport,3647.47,normal,193.6076365,83.33123285,Christopher Stafford
10/22/2023,FAC_002,Reynoldsmouth,4986.63,normal,148.9151088,86.16215996,Melinda Rodriguez
10/22/2023,FAC_003,West Johnfort,4185.52,normal,157.9000451,73.2543773,Brian Owens
10/22/2023,FAC_004,East Rhondaberg,4060.33,normal,168.1954489,74.36822174,Katrina Gonzales
10/22/2023,FAC_005,Sherylview,3067.96,normal,183.9879069,82.31649764,Brittany Dillon
10/23/2023,FAC_001,New Sharonport,3941.3,normal,164.9843158,84.15431098,Keith Snyder
10/23/2023,FAC_002,Reynoldsmouth,4022.1,normal,116.6293843,102.1803613,Laura Michael
10/23/2023,FAC_003,West Johnfort,3934.42,normal,140.8411093,71.66586163,David Freeman
10/23/2023,FAC_004,East Rhondaberg,3939.79,normal,138.0003631,94.65301624,John Fuller
10/23/2023,FAC_005,Sherylview,4755.17,normal,137.9171565,84.44099506,Melissa Hoover
10/24/2023,FAC_001,New Sharonport,4904.32,normal,153.4386714,83.63647001,Pamela Bell
10/24/2023,FAC_002,Reynoldsmouth,3708.84,normal,122.5034502,90.37300753,Sergio Harris
10/24/2023,FAC_003,West Johnfort,3386.83,normal,157.7859684,81.40004391,Robert Miller
10/24/2023,FAC_004,East Rhondaberg,3909.64,normal,161.814349,73.39224884,Melissa Moore
10/24/2023,FAC_005,Sherylview,4884.13,normal,122.801677,79.09184369,Sara Logan
10/25/2023,FAC_001,New Sharonport,3506.2,normal,135.892774,77.73410921,Mark Smith
10/25/2023,FAC_002,Reynoldsmouth,4329.39,normal,135.6590772,81.43237011,Brittany Nelson
10/25/2023,FAC_003,West Johnfort,4679.68,normal,165.9942806,89.47941649,Brandy Knight
10/25/2023,FAC_004,East Rhondaberg,3673.85,normal,157.2643438,81.14852241,Sheila Phelps
10/25/2023,FAC_005,Sherylview,4174.02,normal,177.6183753,93.71262988,Michele Ramirez
10/26/2023,FAC_001,New Sharonport,4438.11,normal,169.1676998,88.2699316,Mr. Ryan Carpenter DDS
10/26/2023,FAC_002,Reynoldsmouth,4781.14,normal,152.0767218,80.60610384,Alan Hall
10/26/2023,FAC_003,West Johnfort,4081.45,normal,160.9099194,73.00878524,Cody Thomas
10/26/2023,FAC_004,East Rhondaberg,4323.87,normal,138.5875651,89.1599546,Devin Ortega DVM
10/26/2023,FAC_005,Sherylview,4268.06,normal,181.3848522,88.59100692,Laura Oconnor
10/27/2023,FAC_001,New Sharonport,4324.27,normal,139.8121853,81.962342,April Williamson
10/27/2023,FAC_002,Reynoldsmouth,4742.02,normal,183.1700732,99.15173045,Walter Martin
10/27/2023,FAC_003,West Johnfort,3657.37,normal,150.56512,91.57285007,Robyn Huffman
10/27/2023,FAC_004,East Rhondaberg,3977.37,normal,143.1368137,77.33773009,Robin Garcia
10/27/2023,FAC_005,Sherylview,4435.97,normal,158.3635042,82.0397573,Timothy Moon
10/28/2023,FAC_001,New Sharonport,3512.91,normal,107.7237232,72.96083876,James Lee
10/28/2023,FAC_002,Reynoldsmouth,4208.11,normal,179.6755782,85.76902218,Mathew Hayes
10/28/2023,FAC_003,West Johnfort,4521.94,normal,150.6776069,90.93968263,Ian Little
10/28/2023,FAC_004,East Rhondaberg,4390.17,normal,127.7109858,80.34963357,Nicole Calhoun
10/28/2023,FAC_005,Sherylview,4334.19,normal,141.9400093,83.04383118,Christine Figueroa
10/29/2023,FAC_001,New Sharonport,4110.83,normal,129.2518287,76.91657855,Adam Meyer
10/29/2023,FAC_002,Reynoldsmouth,3847.21,normal,147.2229638,82.18500705,Johnathan Hawkins
10/29/2023,FAC_003,West Johnfort,4095.56,normal,176.8516629,76.59125153,Pamela Buchanan
10/29/2023,FAC_004,East Rhondaberg,4300.84,normal,162.2910714,91.01066248,Jose Williams
10/29/2023,FAC_005,Sherylview,4184.13,normal,152.6330102,88.61829947,Darren Ramos
10/30/2023,FAC_001,New Sharonport,4076.95,normal,157.3805405,79.21796628,Wendy Harper
10/30/2023,FAC_002,Reynoldsmouth,4232.62,normal,161.9799226,99.96282934,Brian Mercer
10/30/2023,FAC_003,West Johnfort,4239.25,normal,137.1773614,90.40728448,Joshua Wright
10/30/2023,FAC_004,East Rhondaberg,4824.15,normal,143.2333636,81.17956954,Brian Franklin
10/30/2023,FAC_005,Sherylview,4380.5,normal,141.6948934,93.8297757,Brandon Stuart
10/31/2023,FAC_001,New Sharonport,4802.95,normal,128.546406,74.81697629,Ricardo Riggs
10/31/2023,FAC_002,Reynoldsmouth,4657.94,normal,139.901127,90.67580728,Dr. Adam Schwartz
10/31/2023,FAC_003,West Johnfort,4175.9,normal,111.6977631,83.43860982,Sarah Orr
10/31/2023,FAC_004,East Rhondaberg,3667.22,normal,126.4460081,74.95359886,Nancy Kane
10/31/2023,FAC_005,Sherylview,5168.15,normal,143.1789166,90.52713812,Kristen Huffman
11/1/2023,FAC_001,New Sharonport,3455.01,normal,159.5046258,82.48037811,Justin Roberson
11/1/2023,FAC_002,Reynoldsmouth,4119.49,normal,158.5340959,73.48575315,Carlos Yu
11/1/2023,FAC_003,West Johnfort,3838.44,normal,116.1450097,102.3946352,Christopher Carey
11/1/2023,FAC_004,East Rhondaberg,4259.98,normal,121.6753039,70.4935517,David Jones
11/1/2023,FAC_005,Sherylview,4681.19,normal,131.8539726,81.56886763,Jill Peters
11/2/2023,FAC_001,New Sharonport,3823.64,normal,129.4920862,72.93467668,Angela Patterson
11/2/2023,FAC_002,Reynoldsmouth,3478.88,normal,150.2577545,83.45445848,Cindy Griffin
11/2/2023,FAC_003,West Johnfort,3905.81,normal,143.1221699,85.22692747,Christopher Ryan
11/2/2023,FAC_004,East Rhondaberg,4081.85,normal,178.3848249,87.48051186,Gina Burton
11/2/2023,FAC_005,Sherylview,4718.48,normal,154.4567979,85.18308471,Teresa Young
11/3/2023,FAC_001,New Sharonport,4234.71,normal,172.1838689,83.70078411,Victoria Alvarez
11/3/2023,FAC_002,Reynoldsmouth,4493.94,normal,116.4220879,96.36186001,Evan White
11/3/2023,FAC_003,West Johnfort,3187.09,normal,145.9538301,73.62035864,Megan Lynch
11/3/2023,FAC_004,East Rhondaberg,4646.16,normal,151.5080729,86.28036581,Kevin Martinez
11/3/2023,FAC_005,Sherylview,4626.18,normal,145.6882168,102.8402773,Jennifer Miller
11/4/2023,FAC_001,New Sharonport,3551.03,normal,170.1581339,94.64124199,Mrs. Nicole Charles DDS
11/4/2023,FAC_002,Reynoldsmouth,4771.76,normal,116.8471482,83.80654925,Elizabeth Garcia
11/4/2023,FAC_003,West Johnfort,2580.91,maintenance,169.300309,102.0525334,Derek Scott
11/4/2023,FAC_004,East Rhondaberg,4566.98,normal,142.1059528,76.08558581,Karen Ellison
11/4/2023,FAC_005,Sherylview,3781.89,normal,156.5589039,77.74427398,Timothy Blackburn
11/5/2023,FAC_001,New Sharonport,4270.99,normal,185.5618589,71.2740442,Nicole Gray
11/5/2023,FAC_002,Reynoldsmouth,4705.07,normal,162.3148567,107.668279,Becky Williams
11/5/2023,FAC_003,West Johnfort,4202.88,normal,160.0538048,81.62248881,Felicia Martin
11/5/2023,FAC_004,East Rhondaberg,4003.96,normal,129.2646555,81.43621748,Jennifer Hendrix
11/5/2023,FAC_005,Sherylview,3792.61,normal,146.9269679,83.83789591,Kimberly Cabrera
11/6/2023,FAC_001,New Sharonport,3986.62,normal,142.6373731,76.60779268,Mr. Aaron Garcia
11/6/2023,FAC_002,Reynoldsmouth,3981.65,normal,151.6491527,86.6446939,Ryan Peterson DVM
11/6/2023,FAC_003,West Johnfort,3510.96,normal,135.0689697,80.54914938,Daniel Cole
11/6/2023,FAC_004,East Rhondaberg,4269.91,normal,170.9227884,97.58248465,Diana Haas
11/6/2023,FAC_005,Sherylview,4156.45,normal,162.1490583,78.97684101,Scott Harper
11/7/2023,FAC_001,New Sharonport,4517.71,normal,164.467672,103.9593647,David Lin
11/7/2023,FAC_002,Reynoldsmouth,4164.43,normal,155.856666,82.28701932,Susan Little
11/7/2023,FAC_003,West Johnfort,4115.83,normal,145.7820307,88.92464977,John Coleman
11/7/2023,FAC_004,East Rhondaberg,5261.57,normal,148.1247162,94.12874423,Michael Ferguson
11/7/2023,FAC_005,Sherylview,3536.41,normal,177.835276,81.58911769,Patrick Larson
11/8/2023,FAC_001,New Sharonport,4727.22,normal,136.4238299,84.38195976,Cynthia Anderson
11/8/2023,FAC_002,Reynoldsmouth,4123.67,normal,171.0522967,70.50315079,Ann Griffin
11/8/2023,FAC_003,West Johnfort,3972.67,normal,141.3423585,85.58362886,Larry Hill
11/8/2023,FAC_004,East Rhondaberg,4584.02,normal,174.8427327,99.40219227,Megan Clark
11/8/2023,FAC_005,Sherylview,4029.7,normal,145.5763172,107.9869248,Alexander Holloway
11/9/2023,FAC_001,New Sharonport,4816.93,normal,139.3663181,90.24445554,Keith Hampton
11/9/2023,FAC_002,Reynoldsmouth,4592.99,normal,137.9987045,82.60119536,Jeffrey Elliott
11/9/2023,FAC_003,West Johnfort,4138.08,normal,175.607719,80.45244712,Scott Carlson
11/9/2023,FAC_004,East Rhondaberg,4384.89,normal,154.3719317,82.37205325,Troy Wells
11/9/2023,FAC_005,Sherylview,3727.79,normal,141.6584057,85.69723121,Wesley Alexander
11/10/2023,FAC_001,New Sharonport,4171.38,normal,142.9280725,94.99049371,Miranda Hill
11/10/2023,FAC_002,Reynoldsmouth,4221.62,normal,149.8554677,75.66035094,Laura Brown DVM
11/10/2023,FAC_003,West Johnfort,3960.77,normal,172.8751794,99.41374251,Amanda Perez
11/10/2023,FAC_004,East Rhondaberg,4339.22,normal,149.3475381,116.4013095,Sarah Terry
11/10/2023,FAC_005,Sherylview,3382.95,normal,162.7815493,87.79390188,William Chavez
11/11/2023,FAC_001,New Sharonport,4398.8,normal,149.8893041,98.95232334,Kimberly Beck
11/11/2023,FAC_002,Reynoldsmouth,4550.56,normal,145.6624226,77.74329093,Laura Velasquez
11/11/2023,FAC_003,West Johnfort,4134.54,normal,156.8064013,95.9381352,Brian Berg
